TIC_ID,T_eff (K),Start_time (TBJD),End_time (TBJD),Peak_time (TBJD),Amplitude,Duration (days),Flare_energy (erg),ED (s)
366989133,3149,3145.63737,3145.63899,3145.637602,0.116801851,0.001620353,1.08E+28,1528.406956
370135840,4301,3149.002375,3149.003763,3149.002606,0.028465265,0.001388876,3.55E+29,770.5764269
389426731,,3129.176232,3129.179936,3129.176695,0.037701524,0.003703827,,3064.381113
394136141,,3127.698095,3127.70342,3127.699484,0.025482683,0.005324233,,800.8840696
394136141,,3134.210515,3134.217692,3134.211673,0.02788851,0.007176062,,986.1652042
401667290,3417,3130.385722,3130.388037,3130.386185,0.011525182,0.002314809,4.55E+28,888.018788
403237836,3530,3132.104501,3132.128575,3132.105658,0.040466259,0.024074552,1.06E+31,4159.755022
403237836,3530,3146.301465,3146.31466,3146.302623,0.029806106,0.013194507,3.07E+30,2194.287553
403266307,5922,3127.620735,3127.622587,3127.620967,0.004982124,0.001851918,1.34E+30,280.4756773
403995704,3008,3135.221092,3135.227111,3135.22225,0.088304968,0.006018483,1.12E+29,2081.190787
404156391,,3149.505071,3149.539561,3149.50646,5.523436068,0.034489965,,4413.363976
404875128,,3128.592429,3128.597753,3128.594049,0.141592819,0.005324047,,5502.904314
404875128,,3151.058587,3151.062522,3151.059281,0.16063792,0.003935111,,5414.921524
404875128,,3151.235667,3151.240991,3151.235898,0.044037483,0.005323974,,2987.494738
406277015,3857,3143.934861,3143.949907,3143.937176,0.12071092,0.01504644,4.06E+31,18012.87589
410214986,5414,3143.944571,3143.950126,3143.945497,0.011776309,0.005555634,6.17E+30,534.5969842
468216076,3180,3129.542759,3129.546,3129.543222,0.012642907,0.003240732,8.25E+27,105.5722402
615681952,,3132.185598,3132.187682,3132.186293,4.221122833,0.002083383,,1742.460203
61275837,5077,3131.165373,3131.171854,3131.166762,0.021360341,0.006481465,1.24E+31,748.3791416
80166567,3185,3128.371797,3128.3755,3128.372028,0.056327896,0.003703764,7.84E+28,3189.865898
80166567,3185,3142.714471,3142.723036,3142.716554,0.114053278,0.00856477,3.69E+29,6211.478436
91231096,4794,3147.072905,3147.076609,3147.073831,0.059362518,0.003703702,3.11E+30,1593.320896
97914505,5161,3126.854807,3126.869159,3126.855964,0.028721112,0.014352075,1.20E+32,5175.195716
97914505,5161,3144.696184,3144.708915,3144.69711,0.004607348,0.012731227,3.71E+31,1141.949158
101544662,4181,3131.522696,3131.528715,3131.522928,0.044495905,0.006018579,6.18E+30,4923.421499
101544662,4181,3135.078279,3135.083835,3135.078742,0.011090333,0.005555587,1.79E+30,1258.918201
101544662,4181,3145.11348,3145.118341,3145.114869,0.04197056,0.004861068,2.37E+30,2254.592
139763851,3052,3141.141262,3141.14404,3141.141725,0.099454339,0.002777846,1.01E+28,1229.555024
141807839,3259,3140.912213,3140.916148,3140.913138,0.069555716,0.003935177,3.16E+29,1438.561635
142052876,,3146.820193,3146.835007,3146.82135,0.172559466,0.014814632,,27209.73802
149248196,5128,3144.189779,3144.26478,3144.191399,0.042400808,0.075000486,,12431.36595
150359500,3286,3131.958005,3131.98069,3131.959626,0.083088481,0.022685114,5.59E+30,12969.73407
150359500,3286,3142.207976,3142.22418,3142.208671,0.052977546,0.016203737,2.63E+30,8476.735425
150432211,3264,3144.108365,3144.127809,3144.109291,0.146451749,0.019444427,4.59E+30,19930.73742
167042097,3137,3148.93752,3148.947242,3148.938446,0.039488217,0.009722138,1.90E+29,2818.170444
167344043,5597,3128.022208,3128.029847,3128.022903,0.011315285,0.007638862,,695.5194873
167344043,5597,3141.860999,3141.863545,3141.86123,0.037272671,0.002546286,,695.0144558
176955267,3247,3147.022474,3147.025715,3147.0234,0.423747452,0.00324071,3.80E+29,9579.190483
177309964,3215,3146.899449,3146.903384,3146.900375,0.407781316,0.00393513,3.11E+29,2637.225135
179441174,5397,3132.313653,3132.324764,3132.315273,0.098904928,0.011111174,2.16E+32,10799.27891
179441174,5397,3142.985706,3142.993576,3142.986863,0.039577351,0.007870437,5.14E+31,3265.275071
200230413,3063,3150.536748,3150.554341,3150.537906,0.474365104,0.017592076,3.10E+30,38415.38332
201687578,5302,3145.846607,3145.869755,3145.848922,0.019284648,0.023147854,3.56E+32,16274.85048
218875180,5914,3150.811571,3150.814118,3150.812034,0.003270969,0.002546256,1.68E+30,131.2629867
220473309,3884,3146.532859,3146.540729,3146.53309,0.154300751,0.007870512,1.17E+31,5154.988
229807000,3453,3140.555503,3140.608282,3140.555965,0.266040509,0.052779003,1.74E+32,51665.95451
229807000,3453,3146.071106,3146.078976,3146.072958,0.365757248,0.00787046,3.20E+30,6319.2357
32090583,3249,3143.899682,3143.90408,3143.900608,0.195253343,0.00439821,1.05E+29,2191.168741
32360983,5823.459961,3140.993555,3141.004898,3140.994944,0.029961694,0.011342534,7.54E+31,3087.610295
267044642,5184,3145.847437,3145.853455,3145.847668,0.015253955,0.006018561,1.22E+31,1267.631542
269451622,3170,3130.924532,3130.927541,3130.925458,0.699946623,0.003009276,1.29E+29,7979.600949
269849065,3264,3133.44685,3133.450786,3133.447545,0.081218866,0.003935171,9.02E+28,1578.525297
271577579,3565,3127.994924,3127.999091,3127.995619,0.063386285,0.004166718,1.14E+30,3430.690306
271577579,3565,3129.187529,3129.19077,3129.188455,0.048900925,0.00324077,5.38E+29,1979.739827
271577579,3565,3133.695654,3133.699358,3133.695886,0.016821267,0.003703712,3.70E+29,1052.730856
271577579,3565,3145.641709,3145.647496,3145.642866,0.024220069,0.005786987,7.85E+29,1372.072529
272232401,3397,3145.423368,3145.455312,3145.424526,0.176965361,0.031943844,3.51E+31,45982.88338
273305007,3592,3133.70486,3133.718517,3133.70648,0.034210944,0.01365735,3.03E+30,1333.937059
273305007,3592,3134.553467,3134.564578,3134.55393,0.045165757,0.011111056,2.90E+30,1913.272674
273305007,3592,3135.497444,3135.506009,3135.498601,0.05856932,0.008564767,1.75E+30,1523.777773
273305007,3592,3145.902694,3145.926536,3145.903157,0.045633398,0.023842271,1.52E+31,4938.780938
273369281,2908,3133.013773,3133.016551,3133.014005,0.534303346,0.002777803,3.03E+28,9645.827559
273416539,3459,3130.811222,3130.82025,3130.813074,0.18012328,0.009027901,3.36E+30,6576.625588
287327575,5712,3141.500175,3141.512443,3141.500406,0.01031252,0.012268408,,3379.135118
287327575,5712,3143.206178,3143.219372,3143.206872,0.010307908,0.013194326,,2983.126241
139722169,3251,3158.466408,3158.468029,3158.466871,0.52729908,0.00162036,5.15E+28,3831.031388
139722169,3251,3174.414306,3174.417084,3174.414769,0.139249017,0.002777699,6.12E+28,2478.078796
139722169,3251,3178.131553,3178.159561,3178.132016,0.036114268,0.028008346,3.27E+30,11748.0287
139763851,3052,3171.775022,3171.780578,3171.775717,0.085360414,0.005555431,3.82E+28,2230.384533
139996019,3914,3162.912045,3162.916675,3162.912508,0.027062327,0.0046296,6.25E+29,685.8165845
140045537,,3171.610113,3171.618446,3171.610807,3.401147208,0.008333207,,4397.063752
140045537,,3174.597095,3174.608437,3174.598715,23.57768962,0.011342353,,25560.91318
141807839,3259,3158.298216,3158.304465,3158.299373,0.222535472,0.006249957,2.44E+30,7969.807602
141807839,3259,3175.821211,3175.826535,3175.822137,0.066218386,0.005324017,6.30E+29,2194.549453
149423103,3148,3175.702167,3175.707028,3175.703556,0.139998015,0.004861147,1.21E+29,5752.551033
150359500,3286,3155.677885,3155.690616,3155.679042,0.024030036,0.012731546,1.05E+30,3906.338692
167344043,5597,3158.765732,3158.787259,3158.766658,0.015157549,0.021527615,,4003.348318
167344043,5597,3175.876931,3175.895681,3175.879014,0.030040702,0.01874982,,4521.050628
176955267,3247,3164.86467,3164.869299,3164.865827,0.18099465,0.004629579,4.01E+29,7404.909561
177309964,3215,3159.601353,3159.640242,3159.601816,0.044745325,0.038888286,1.40E+31,10139.20147
177309964,3215,3172.799058,3172.806233,3172.800446,0.434488907,0.007175805,1.15E+30,5435.628581
201289286,3206,3163.257879,3163.264824,3163.258805,0.072439034,0.006944556,3.56E+29,4884.943453
201792346,2967,3160.181698,3160.201143,3160.18517,0.915846001,0.019444925,1.50E+30,42593.45902
206544316,3237,3168.716623,3168.748568,3168.717317,0.145977004,0.03194512,1.97E+31,22719.16312
206592394,5597,3178.497522,3178.504003,3178.499374,0.033390931,0.006481536,1.18E+31,1136.753768
206605718,3286,3160.977655,3160.99247,3160.978581,0.03719369,0.014815176,3.39E+30,4801.422754
206605718,3286,3177.363535,3177.380433,3177.36423,0.066175675,0.016898139,8.07E+30,11223.64018
206605718,3286,3177.366776,3177.373489,3177.36747,0.096282724,0.006712959,1.51E+30,5391.136261
206609630,,3173.30241,3173.317225,3173.304493,0.896203502,0.014815007,,36627.99091
207082763,3387,3157.673861,3157.700018,3157.675481,0.121537863,0.026157865,2.82E+31,30167.69101
207082763,3387,3160.816728,3160.838256,3160.817422,0.049206815,0.021528001,1.33E+31,16707.496
207082763,3387,3160.819274,3160.82645,3160.819505,0.11539635,0.007176,2.10E+30,8189.124413
207082763,3387,3163.864668,3163.878789,3163.865363,0.033496618,0.014120452,5.78E+30,11152.99697
220429097,2809,3174.168722,3174.17011,3174.169185,0.601212872,0.001388914,1.21E+27,1117.423496
229807000,3453,3168.606343,3168.648936,3168.607038,0.03427846,0.042592513,3.51E+31,10431.43906
229807000,3453,3168.86213,3168.873473,3168.863287,0.111320433,0.011342568,5.94E+30,8036.765221
231022874,3536,3159.741016,3159.748655,3159.743331,0.151955223,0.007639071,3.29E+30,6175.44626
231867117,3823,3161.062053,3161.07872,3161.06321,0.037153455,0.016666854,,1563.690912
231907973,3934,3164.027146,3164.054461,3164.028072,0.150749965,0.027315055,9.98E+31,21062.41538
231907973,3934,3175.596437,3175.669816,3175.598057,0.01893454,0.073379521,1.98E+32,11113.21053
231914259,,3158.784636,3158.807322,3158.785794,0.03312534,0.022685527,,3522.322448
231914259,,3169.232193,3169.240064,3169.232656,0.017169997,0.007870461,,1320.629727
231914259,,3173.238467,3173.251199,3173.240088,0.047146968,0.012731501,,2992.249074
231914259,,3175.4343,3175.452356,3175.434995,0.045962303,0.018055522,,5112.792485
232064182,3272,3169.462577,3169.472068,3169.46304,0.041086801,0.009490695,4.11E+29,3156.256136
232064183,2812,3162.539696,3162.546409,3162.541779,2.548704437,0.006712934,3.37E+28,5846.254601
232064183,2812,3169.462577,3169.472068,3169.462809,0.358281228,0.009490695,2.47E+28,2554.95119
235037761,4174,3156.692635,3156.709302,3156.694024,0.004863696,0.016666854,1.26E+31,913.7201172
235037761,4174,3161.141041,3161.143588,3161.141736,0.018476416,0.002546302,3.47E+29,209.1172021
235037761,4174,3162.391506,3162.394515,3162.392432,0.030485927,0.003009261,9.69E+29,692.2630421
238176832,3245,3163.662313,3163.668332,3163.663471,0.033392011,0.006018479,1.67E+29,2691.718217
253923299,2820,3159.251105,3159.253883,3159.251568,0.492493575,0.002777842,3.10E+27,1289.763325
253923299,2820,3163.365998,3163.36785,3163.366461,2.273129512,0.001851881,4.02E+27,2878.418053
260127241,3069,3170.597107,3170.600117,3170.598033,0.07224268,0.003009301,2.71E+28,1161.913243
260351540,5027,3171.496847,3171.521153,3171.498699,0.05578599,0.024305805,3.28E+32,12096.21165
260351540,5027,3171.501013,3171.512356,3171.501708,0.066335129,0.011342709,8.74E+31,7123.410829
260351540,5027,3177.644123,3177.650836,3177.644817,0.014220987,0.006713014,1.01E+31,1008.007249
38820496,3013,3155.088353,3155.091825,3155.089279,0.538553535,0.003472277,9.12E+28,4257.626349
25200252,3223,3156.22076,3156.222843,3156.221223,0.045023203,0.002083388,1.63E+28,854.3518396
25200252,3223,3156.339976,3156.341133,3156.340207,0.04785902,0.001157437,5.39E+27,524.5637267
25200252,3223,3172.71005,3172.712596,3172.710513,0.04126786,0.002546283,2.53E+28,1076.44971
264765942,5685.330078,3159.818837,3159.823929,3159.819531,0.00270375,0.005092528,2.14E+31,2391.088985
273369281,2908,3159.08067,3159.082522,3159.081133,0.647755391,0.001851829,7.11E+27,3198.268295
273416539,3459,3161.753388,3161.757786,3161.754545,0.091400203,0.004398085,4.75E+29,1757.935893
273416539,3459,3177.1568,3177.159114,3177.157262,0.063032139,0.002314752,1.04E+29,687.1470323
278634010,5047,3169.625245,3169.633579,3169.627329,0.022941597,0.008333372,7.84E+30,469.5332696
278776511,3363,3159.178545,3159.180165,3159.179008,0.116371072,0.001620375,2.15E+28,866.3214838
279316663,3348,3174.579725,3174.58528,3174.581114,0.480977692,0.005555465,9.55E+29,13347.97629
279726713,3301,3161.091834,3161.09438,3161.092297,0.064738557,0.00254635,2.21E+28,618.6872412
281542064,2815,3172.456744,3172.458596,3172.457207,2.294334097,0.001851877,4.67E+27,3102.566802
289840928,3051,3175.262856,3175.266791,3175.263782,0.071742345,0.003935081,8.69E+28,1545.81066
289952026,5728,3158.958581,3158.962054,3158.959044,0.00269063,0.003472225,4.95E+30,793.4213865
293507177,3788,3162.199802,3162.203506,3162.200496,0.032791448,0.003703664,2.37E+29,244.9787607
293507177,3788,3178.629641,3178.640057,3178.630798,0.027123044,0.010416419,2.50E+30,1061.764036
299798795,3392,3175.274654,3175.277663,3175.27558,0.037047536,0.003009199,9.15E+28,1067.891479
316992294,3194,3172.530011,3172.531631,3172.530474,0.361973816,0.001620332,4.39E+28,3011.124089
326446019,3297,3157.33606,3157.38421,3157.336523,0.018803164,0.048149893,3.02E+31,17962.73194
326446019,3297,3157.346246,3157.359904,3157.346709,0.033618664,0.013657902,3.71E+30,8481.135672
326446019,3297,3163.058451,3163.066322,3163.058683,0.020150178,0.00787056,9.50E+29,3646.556987
350223741,3432,3168.825149,3168.828622,3168.826307,0.039808426,0.003472246,1.25E+29,1067.155367
350520348,5032,3163.240283,3163.248848,3163.241903,0.004039914,0.008564882,5.18E+30,124.5819203
364588501,5605,3156.806297,3156.824121,3156.806529,0.065249312,0.017823958,7.88E+32,19989.31887
364588501,5605,3164.473116,3164.499041,3164.474736,0.045615944,0.025925595,1.16E+33,19623.45217
364588501,5605,3169.52607,3169.548061,3169.526996,0.038288161,0.021990562,7.65E+32,15054.06252
364588501,5605,3175.71558,3175.725302,3175.716506,0.011357434,0.009722082,5.18E+31,1809.749038
382552502,3265,3155.094924,3155.124091,3155.095387,0.013072338,0.02916759,6.93E+30,6594.330507
382552502,3265,3168.752181,3168.76445,3168.752876,0.130329806,0.012268816,4.18E+30,12023.81116
382575967,5567.129883,3160.243493,3160.250206,3160.244419,0.004029815,0.006712867,5.96E+30,139.3382663
382575967,5567.129883,3168.926938,3168.931799,3168.928326,0.023395435,0.004861066,7.20E+30,685.4621159
389795430,3959,3171.122981,3171.12738,3171.123444,0.012705523,0.004398126,7.75E+29,469.4532715
394136141,,3156.654559,3156.662198,3156.656411,0.069478263,0.007638942,,3111.114698
394136141,,3164.824696,3164.843909,3164.825622,0.011447771,0.019212871,,2970.266803
394136141,,3173.381138,3173.392712,3173.381833,0.054242338,0.011573955,,6567.574471
403237836,3530,3155.060274,3155.083885,3155.061431,0.08074631,0.023611184,1.61E+31,7643.924651
403237836,3530,3174.012343,3174.043824,3174.013038,0.054325936,0.031480682,3.44E+31,12828.07985
404768019,5390,3160.647438,3160.656003,3160.647901,0.017658315,0.008564803,1.36E+31,871.5943755
406277015,3857,3173.530472,3173.540657,3173.530935,0.008339317,0.010184914,3.99E+30,1944.206589
406277015,3857,3174.78229,3174.806132,3174.78553,0.117794218,0.023841913,8.77E+31,24298.26946
425933644,3264,3171.713962,3171.718128,3171.714425,0.039199186,0.00416669,1.79E+29,1067.102669
425934574,6147,3162.896787,3162.901417,3162.898176,0.009184301,0.00462966,1.79E+31,1268.282681
425937691,2877,3155.185769,3155.18901,3155.186001,0.403426744,0.00324081,8.42E+28,4197.792081
441040776,3297,3179.177298,3179.189335,3179.179613,0.850716458,0.012036817,4.12E+30,31532.22676
616060323,,3172.726834,3172.731232,3172.727991,4.723906003,0.004398204,,2739.627137
52153067,3039,3170.252795,3170.255342,3170.253258,0.043149017,0.002546297,5.90E+27,797.2152578
52153067,3039,3175.49004,3175.493975,3175.490734,0.140988006,0.003935152,4.32E+28,4180.714068
53726408,3194,3176.37939,3176.396288,3176.379622,0.030954275,0.016897907,2.33E+30,14002.06035
117874959,3560,3187.209844,3187.231603,3187.211927,0.233444873,0.021759619,5.93E+31,32747.84983
120506718,3117,3196.42572,3196.427109,3196.426183,0.187091873,0.001388888,5.04E+27,1038.287209
120506718,3117,3201.469429,3201.473364,3201.470354,0.127651709,0.00393513,3.11E+28,2115.596831
9708387,5841,3205.307153,3205.325209,3205.308542,0.021011279,0.018055445,6.60E+32,10232.93721
142052876,,3188.895245,3188.897096,3188.895707,0.246651382,0.001851816,,3808.526788
149248196,5128,3205.943707,3205.958521,3205.94417,0.092594597,0.014814798,,3940.83096
150432211,3264,3186.045678,3186.048919,3186.046141,0.06685604,0.003240758,5.93E+28,1440.131453
155991217,6832.47998,3192.955054,3192.96524,3192.956443,0.002830127,0.010185141,,860.1219933
155991217,6832.47998,3204.008441,3204.031126,3204.009136,0.000673427,0.022684781,,994.8114255
158595208,4836.319824,3202.771009,3202.796935,3202.773092,0.055360941,0.025925761,3.50E+32,22049.25352
158595208,4836.319824,3202.784898,3202.791611,3202.785824,0.039281835,0.00671292,2.42E+31,5898.251673
166808151,3510,3184.766381,3184.811752,3184.768464,0.07683881,0.045371533,8.76E+31,18354.47258
166808151,3510,3191.326697,3191.341049,3191.328317,0.119019455,0.014352071,9.41E+30,6485.998635
166835568,6182,3200.189506,3200.198302,3200.191358,0.023462783,0.00879639,9.69E+31,3089.246009
167344043,5597,3188.109702,3188.114101,3188.11086,0.021856993,0.00439811,,624.368264
2761472,3041,3202.41921,3202.459256,3202.419442,0.111066087,0.04004617,6.47E+30,40651.57114
12509218,3192,3202.801687,3202.805391,3202.802613,0.083603543,0.003703681,1.80E+29,2191.356571
12931952,3171,3199.131599,3199.135765,3199.132988,0.107601574,0.004166573,4.47E+28,1892.013674
201753428,3518,3186.939403,3186.944033,3186.940098,0.106545394,0.004629668,6.95E+29,1898.957577
201753428,3518,3200.169548,3200.254038,3200.170705,0.046458391,0.084490617,1.76E+32,24324.81737
201789285,2864,3189.092964,3189.100834,3189.094121,0.832133737,0.007870441,1.99E+29,7454.336822
201789285,2864,3196.17936,3196.184452,3196.180517,0.580696454,0.005092648,5.36E+28,3015.117379
201792346,2967,3190.004399,3190.014584,3190.005556,0.183038092,0.010185224,2.92E+29,15594.0826
201878287,2993,3186.71852,3186.723845,3186.720141,0.114558936,0.005324129,9.92E+28,7138.919143
201883033,,3186.333807,3186.350705,3186.336584,0.063443586,0.01689837,,11085.65441
